19	41586537	41591536	ENSMUSG00000090673	Gm340	1
14	75756999	75761998	ENSMUSG00000022003	Slc25a30	-1
7	23407106	23412105	ENSMUSG00000095946	Gm25196	1
4	123897129	123902128	ENSMUSG00000054304	D130007C19Rik	-1
5	150708150	150713149	ENSMUSG00000084717	Gm24630	1
15	103530053	103535052	ENSMUSG00000022489	Pde1b	1
17	24439317	24444316	ENSMUSG00000024132	Eci1	1
12	109658479	109663478	ENSMUSG00000099132	Gm27604	1
13	22207419	22212418	ENSMUSG00000095684	Gm23282	-1
8	117803235	117808234	ENSMUSG00000074065	Gm10617	1
5	111734575	111739574	ENSMUSG00000096949	Gm26897	1
GL456354.1	20923	25922	ENSMUSG00000074720	AC140325.1	-1
16	4938297	4943296	ENSMUSG00000022517	Mgrn1	1
5	103602880	103607879	ENSMUSG00000088474	Gm23085	1
10	10663285	10668284	ENSMUSG00000087884	Gm23601	1
14	73791541	73796540	ENSMUSG00000075581	Gm16409	-1
1	167349132	167354131	ENSMUSG00000095752	Gm24182	1
11	65062709	65067708	ENSMUSG00000076394	Gm25991	-1
17	80518550	80523549	ENSMUSG00000033966	Cdkl4	-1
4	33676367	33681366	ENSMUSG00000077397	Gm24341	-1
2	164602043	164607042	ENSMUSG00000065797	Gm25512	1
5	115092689	115097688	ENSMUSG00000072693	Gm10401	-1
1	59692593	59697592	ENSMUSG00000077358	Gm26293	1
4	16856689	16861688	ENSMUSG00000064619	Gm23975	-1
11	4319149	4324148	ENSMUSG00000065627	Gm24803	-1
18	14570916	14575915	ENSMUSG00000053740	Gm6457	1
15	43527778	43532777	ENSMUSG00000022337	Emc2	1
7	122265201	122270200	ENSMUSG00000064532	Gm23614	1
16	3530485	3535484	ENSMUSG00000088225	Gm22598	-1
19	56724863	56729862	ENSMUSG00000035283	Adrb1	1
19	20028504	20033503	ENSMUSG00000064783	Gm22684	-1
8	15412417	15417416	ENSMUSG00000089459	Gm24222	1
11	106161159	106166158	ENSMUSG00000075480	Gm10840	1
6	108489804	108494803	ENSMUSG00000105697	Mir7661	1
7	108115470	108120469	ENSMUSG00000088237	Gm25424	-1
11	82023224	82028223	ENSMUSG00000092157	Gm17268	-1
9	117999431	118004430	ENSMUSG00000094677	Gm22008	1
1	34117432	34122431	ENSMUSG00000105982	Mir6896	1
19	47165469	47170468	ENSMUSG00000091230	Gm6970	-1
15	62107273	62112272	ENSMUSG00000099295	Gm27718	1
10	59195826	59200825	ENSMUSG00000088744	Gm23223	1
7	59590165	59595164	ENSMUSG00000096136	Gm25146	-1
19	41460719	41465718	ENSMUSG00000044065	Gm9788	1
19	6999045	7004044	ENSMUSG00000047656	Trpt1	1
16	13964348	13969347	ENSMUSG00000089207	Gm26213	-1
7	78021543	78026542	ENSMUSG00000104817	Gm44358	-1
1	178637072	178642071	ENSMUSG00000064967	Gm24405	1
1	77491653	77496652	ENSMUSG00000099141	Mir6352	-1
16	76398209	76403208	ENSMUSG00000050299	Gm9843	-1
16	36386295	36391294	ENSMUSG00000094639	Gm24218	1
15	80453038	80458037	ENSMUSG00000088740	Gm23220	-1
18	57664453	57669452	ENSMUSG00000088776	Gm26038	-1
2	30721294	30726293	ENSMUSG00000093091	Mir3089	1
18	84942294	84947293	ENSMUSG00000024645	Timm21	-1
14	99254494	99259493	ENSMUSG00000022064	Pibf1	1
17	27091312	27096311	ENSMUSG00000098826	Mir7677	1
3	104092483	104097482	ENSMUSG00000088016	Gm23830	1
6	115099649	115104648	ENSMUSG00000089134	Gm24767	1
17	24508906	24513905	ENSMUSG00000033597	Caskin1	1
JH584293.1	104630	109629	ENSMUSG00000096506	CR974586.5	1
9	3006949	3011948	ENSMUSG00000096385	Gm11168	1
19	36106965	36111964	ENSMUSG00000024803	Ankrd1	-1
14	38894833	38899832	ENSMUSG00000098723	Gm27332	-1
7	124493049	124498048	ENSMUSG00000087781	Gm23168	1
JH584298.1	93624	98623	ENSMUSG00000094722	AC125178.1	1
13	58325409	58330408	ENSMUSG00000077428	Gm24284	1
7	74235665	74240664	ENSMUSG00000098303	Gm27459	1
JH584294.1	3787	8786	ENSMUSG00000093828	Ccl27a	1
18	9610524	9615523	ENSMUSG00000050996	Cetn1	-1
17	17906039	17911038	ENSMUSG00000090957	Gm7535	-1
17	80233304	80238303	ENSMUSG00000035051	Dhx57	-1
12	36376242	36381241	ENSMUSG00000091007	D630036H23Rik	-1
9	106807495	106812494	ENSMUSG00000088812	Gm22384	-1
19	40894790	40899789	ENSMUSG00000099118	Mir8092	1
7	61977289	61982288	ENSMUSG00000092850	Mir344g	-1
2	10468464	10473463	ENSMUSG00000077834	Mir669d	1
1	4529124	4534123	ENSMUSG00000096126	Gm22307	1
17	17340456	17345455	ENSMUSG00000043801	Oaz1-ps	-1
3	4562203	4567202	ENSMUSG00000089287	Gm22944	-1
17	13046321	13051320	ENSMUSG00000071311	Gpr31b	-1
10	29349692	29354691	ENSMUSG00000096841	Gm25596	1
7	59575191	59580190	ENSMUSG00000094148	Gm24952	-1
3	2999130	3004129	ENSMUSG00000098982	Gm28002	-1
1	13329498	13334497	ENSMUSG00000087782	Gm23169	-1
16	89035921	89040920	ENSMUSG00000068074	Gm10228	-1
JH584296.1	36338	41337	ENSMUSG00000095666	AC164084.2	-1
17	23551769	23556768	ENSMUSG00000071256	Zfp213	-1
7	59487432	59492431	ENSMUSG00000095671	Gm25098	-1
11	101392589	101397588	ENSMUSG00000064759	Gm25475	-1
1	33293776	33298775	ENSMUSG00000065223	Gm25792	1
16	20127745	20132744	ENSMUSG00000062901	Klhl24	1
6	76195118	76200117	ENSMUSG00000064490	Gm22283	-1
1	165024457	165029456	ENSMUSG00000080561	Gm26042	1
19	7954530	7959529	ENSMUSG00000076136	Gm24951	-1
12	23773912	23778911	ENSMUSG00000071362	Gm10330	-1
GL456211.1	196479	201478	ENSMUSG00000079190	AC133103.1	1
19	44514274	44519273	ENSMUSG00000036961	Wnt8b	1
1	63268226	63273225	ENSMUSG00000092705	Gm24513	-1
15	103015002	103020001	ENSMUSG00000076010	Mir615	1
12	87432682	87437681	ENSMUSG00000064938	Mir3068	-1
16	10782936	10787935	ENSMUSG00000043050	Tnp2	-1
6	120524999	120529998	ENSMUSG00000088763	Gm24391	1
1	83922042	83927041	ENSMUSG00000077736	Gm24555	1
15	77519867	77524866	ENSMUSG00000044309	Apol7c	-1
3	17246301	17251300	ENSMUSG00000088541	Gm24963	-1
13	8950932	8955931	ENSMUSG00000095414	Gm23923	-1
X	37077912	37082911	ENSMUSG00000065642	Snora69	-1
11	34899124	34904123	ENSMUSG00000064577	Gm25799	1
18	14900360	14905359	ENSMUSG00000054321	Taf4b	1
10	58699576	58704575	ENSMUSG00000087994	Gm25055	-1
4	93540150	93545149	ENSMUSG00000064850	Gm23443	-1
19	33157202	33162201	ENSMUSG00000106278	Mir3970	1
2	10509985	10514984	ENSMUSG00000077104	Gm25263	1
7	103415927	103420926	ENSMUSG00000080367	Gm25774	1
7	59580806	59585805	ENSMUSG00000095587	Gm22629	-1
6	124736225	124741224	ENSMUSG00000089083	Rnu7	-1
1	144604004	144609003	ENSMUSG00000088096	Gm23672	-1
1	86351261	86356260	ENSMUSG00000064823	Snord82	-1
14	122402233	122407232	ENSMUSG00000025545	Clybl	1
4	117150186	117155185	ENSMUSG00000064751	Gm26330	-1
2	55004126	55009125	ENSMUSG00000089352	Gm25489	1
2	27401952	27406951	ENSMUSG00000076364	Gm24049	1
X	157430740	157435739	ENSMUSG00000077422	Gm24281	1
7	96249533	96254532	ENSMUSG00000076143	Mir708	1
19	60193586	60198585	ENSMUSG00000057858	Fam204a	-1
X	100381186	100386185	ENSMUSG00000076398	Mir676	1
2	165265046	165270045	ENSMUSG00000087800	Gm25569	-1
18	44206019	44211018	ENSMUSG00000073572	Gm10542	1
1	57468027	57473026	ENSMUSG00000088353	Gm24014	1
5	135730806	135735805	ENSMUSG00000099197	Mir7034	-1
17	24425896	24430895	ENSMUSG00000034681	Rnps1	1
17	10201471	10206470	ENSMUSG00000062078	Qk	-1
15	78351001	78356000	ENSMUSG00000071713	Csf2rb	1
18	32866421	32871420	ENSMUSG00000038299	Wdr36	1
11	3469285	3474284	ENSMUSG00000088519	Gm24439	-1
14	118300118	118305117	ENSMUSG00000088095	Gm23669	1
3	63489099	63494098	ENSMUSG00000088957	Gm24946	1
16	14509200	14514199	ENSMUSG00000090808	Gm1758	1
17	57016058	57021057	ENSMUSG00000007670	Khsrp	-1
19	6051393	6056392	ENSMUSG00000098928	Mir6988	1
3	88707293	88712292	ENSMUSG00000084433	Gm25945	1
17	83480362	83485361	ENSMUSG00000032624	Eml4	1
11	60735958	60740957	ENSMUSG00000089581	Gm23341	1
11	116158910	116163909	ENSMUSG00000104857	Gm26413	-1
13	38893360	38898359	ENSMUSG00000087909	Gm22035	-1
15	85346063	85351062	ENSMUSG00000064764	Gm23517	-1
9	18574919	18579918	ENSMUSG00000084743	Gm25295	1
7	59761611	59766610	ENSMUSG00000094218	Gm23446	-1
8	123574450	123579449	ENSMUSG00000093893	n-R5s124	-1
4	148438334	148443333	ENSMUSG00000064648	Gm23303	-1
14	31007434	31012433	ENSMUSG00000042354	Gnl3	-1
18	35254774	35259773	ENSMUSG00000037815	Ctnna1	1
14	115044264	115049263	ENSMUSG00000065442	Mir20a	1
17	44636025	44641024	ENSMUSG00000070209	n-R5s27	-1
8	13278115	13283114	ENSMUSG00000089026	Gm25014	-1
11	49771910	49776909	ENSMUSG00000092894	Gm23813	1
15	34134253	34139252	ENSMUSG00000089072	Gm24500	-1
11	74931061	74936060	ENSMUSG00000088719	Gm22733	-1
5	123628348	123633347	ENSMUSG00000084552	Gm24840	1
3	127481249	127486248	ENSMUSG00000105116	Gm44494	1
3	104596158	104601157	ENSMUSG00000084653	Gm26091	-1
17	21796159	21801158	ENSMUSG00000049202	4930515G13Rik	-1
8	35747563	35752562	ENSMUSG00000088182	Gm22216	1
9	92522578	92527577	ENSMUSG00000077400	Gm25417	-1
10	97423563	97428562	ENSMUSG00000105557	Mir3966	1
6	94823806	94828805	ENSMUSG00000092767	Gm23364	1
X	105015268	105020267	ENSMUSG00000088960	Gm22090	-1
11	87448842	87453841	ENSMUSG00000104856	Rnu3b3	1
15	34842338	34847337	ENSMUSG00000050963	Kcns2	1
9	40150881	40155880	ENSMUSG00000040541	Tmem225	1
4	137538371	137543370	ENSMUSG00000099134	Mir7018	1
18	42301953	42306952	ENSMUSG00000092935	Gm22697	1
7	139194196	139199195	ENSMUSG00000098629	Gm27975	-1
1	83796033	83801032	ENSMUSG00000094946	Gm25754	1
8	65662595	65667594	ENSMUSG00000064763	Gm23515	-1
7	118279966	118284965	ENSMUSG00000087922	Gm23229	1
4	153008490	153013489	ENSMUSG00000080360	Gm25779	-1
4	120968259	120973258	ENSMUSG00000106436	Mir7015	-1
17	12414972	12419971	ENSMUSG00000023828	Slc22a3	-1
7	15933762	15938761	ENSMUSG00000080478	Snord23	-1
10	23781470	23786469	ENSMUSG00000077440	Gm23130	-1
11	83759638	83764637	ENSMUSG00000088631	Gm22311	-1
7	59402197	59407196	ENSMUSG00000095713	Gm26466	-1
1	137982657	137987656	ENSMUSG00000088564	Gm23782	-1
17	26935540	26940539	ENSMUSG00000098510	Mir6968	1
1	82132020	82137019	ENSMUSG00000098797	Mir6344	1
4	42651355	42656354	ENSMUSG00000078735	Il11ra2	-1
19	59322784	59327783	ENSMUSG00000067038	Rps12-ps3	1
JH584294.1	133344	138343	ENSMUSG00000096237	CT868723.1	-1
1	181808607	181813606	ENSMUSG00000064970	Gm23690	-1
1	181835453	181840452	ENSMUSG00000089429	Gm26004	-1
2	56785908	56790907	ENSMUSG00000098437	Mir195b	1
7	59584548	59589547	ENSMUSG00000094048	Gm26284	-1
6	68532877	68537876	ENSMUSG00000077325	Gm25833	1
18	44277701	44282700	ENSMUSG00000038071	Npy6r	1
14	31011206	31016205	ENSMUSG00000077797	Snord19	-1
15	44966794	44971793	ENSMUSG00000058463	Gm5471	-1
7	16619575	16624574	ENSMUSG00000064745	Gm24708	-1
14	18814304	18819303	ENSMUSG00000077689	Gm22499	1
7	44849772	44854771	ENSMUSG00000076051	Mir707	1
17	30311152	30316151	ENSMUSG00000089222	Gm25049	1
18	10546289	10551288	ENSMUSG00000084693	Gm24894	-1
1	133721558	133726557	ENSMUSG00000098606	Mir6903	-1
11	20932576	20937575	ENSMUSG00000096061	Gm23681	-1
16	17900024	17905023	ENSMUSG00000045521	Tssk2	1
3	14262315	14267314	ENSMUSG00000089231	Gm23112	-1
12	49009990	49014989	ENSMUSG00000064616	Gm26454	1
4	42294856	42299855	ENSMUSG00000094695	Gm21953	1
18	48048379	48053378	ENSMUSG00000059040	Eno1b	1
14	92363500	92368499	ENSMUSG00000077298	Gm24127	-1
17	22192265	22197264	ENSMUSG00000096433	Zfp994	-1
14	20701630	20706629	ENSMUSG00000095087	Gm25328	1
5	7172706	7177705	ENSMUSG00000064851	Gm24525	-1
19	4073297	4078296	ENSMUSG00000104921	Gm23927	-1
14	108622661	108627660	ENSMUSG00000089455	Gm24229	1
18	63657801	63662800	ENSMUSG00000024583	Txnl1	-1
15	99079686	99084685	ENSMUSG00000001076	C1ql4	-1
17	23731186	23736185	ENSMUSG00000023909	Paqr4	-1
17	34852569	34857568	ENSMUSG00000098445	Mir6972	-1
5	4980111	4985110	ENSMUSG00000106272	Gm22897	-1
X	83345860	83350859	ENSMUSG00000077620	n-R5s9	1
16	71663919	71668918	ENSMUSG00000065924	Gm22797	1
12	109722804	109727803	ENSMUSG00000076006	Mir376c	1
16	89206389	89211388	ENSMUSG00000091039	Krtap20-2	1
X	121914660	121919659	ENSMUSG00000088264	Gm24783	1
X	147010687	147015686	ENSMUSG00000093122	Mir1264	1
4	31993624	31998623	ENSMUSG00000084440	Gm26254	-1
7	19086893	19091892	ENSMUSG00000092659	Mir3100	1
4	130852751	130857750	ENSMUSG00000077381	Gm22660	-1
17	23919442	23924441	ENSMUSG00000057417	Dcpp3	1
11	107996917	108001916	ENSMUSG00000098989	Mir7223	1
14	94443221	94448220	ENSMUSG00000088046	Gm23324	-1
11	98268260	98273259	ENSMUSG00000084457	n-R5s73	-1
2	32675246	32680245	ENSMUSG00000093277	Gm26236	1
17	26932580	26937579	ENSMUSG00000024301	Kifc5b	1
2	32832117	32837116	ENSMUSG00000064652	Gm24165	1
17	24877611	24882610	ENSMUSG00000039183	Nubp2	-1
2	10467350	10472349	ENSMUSG00000077038	Mir669f	1
6	81891599	81896598	ENSMUSG00000106253	Mir468	-1
18	44161358	44166357	ENSMUSG00000053729	Spinkl	-1
14	55674083	55679082	ENSMUSG00000007589	Tinf2	-1
17	46257317	46262316	ENSMUSG00000071073	Lrrc73	1
13	21753583	21758582	ENSMUSG00000105580	Gm44454	1
2	17563627	17568626	ENSMUSG00000099161	Mir6419	1
14	86306289	86311288	ENSMUSG00000064407	Gm23926	-1
8	44601940	44606939	ENSMUSG00000088523	Gm26089	1
3	90270213	90275212	ENSMUSG00000099199	Mir7012	1
X	57386449	57391448	ENSMUSG00000065110	Snord61	-1
X	32562010	32567009	ENSMUSG00000094309	Btbd35f1	1
7	59973808	59978807	ENSMUSG00000077191	Snord64	-1
5	32175206	32180205	ENSMUSG00000096091	Gm26335	1
18	35651690	35656689	ENSMUSG00000024352	Spata24	-1
12	39461657	39466656	ENSMUSG00000077700	Gm24069	1
4	96917008	96922007	ENSMUSG00000088738	Gm27579	1
15	55257542	55262541	ENSMUSG00000095792	Gm26296	-1
2	91402054	91407053	ENSMUSG00000080507	Gm22071	-1
7	59463163	59468162	ENSMUSG00000094364	Gm26059	-1
11	28741198	28746197	ENSMUSG00000106400	Mir216c	-1
10	62888409	62893408	ENSMUSG00000084569	Gm26479	-1
18	36742392	36747391	ENSMUSG00000006850	Tmco6	1
11	49895846	49900845	ENSMUSG00000080487	Gm23492	1
GL456350.1	21556	26555	ENSMUSG00000079764	AC087559.1	-1
1	96617206	96622205	ENSMUSG00000095610	Gm26245	1
4	63256933	63261932	ENSMUSG00000070102	Mir455	1
6	73392244	73397243	ENSMUSG00000093965	Gm24370	1
18	60469193	60474192	ENSMUSG00000038059	Smim3	-1
5	8242867	8247866	ENSMUSG00000088103	Gm23993	1
9	96490132	96495131	ENSMUSG00000099049	Gm27289	-1
3	22251664	22256663	ENSMUSG00000087775	Rprl2	1
12	34895156	34900155	ENSMUSG00000077264	Gm24429	1
17	8084163	8089162	ENSMUSG00000094965	Gm22416	1
7	118153611	118158610	ENSMUSG00000065874	Gm25683	1
4	81333274	81338273	ENSMUSG00000077607	Gm25803	-1
17	23670447	23675446	ENSMUSG00000023905	Tnfrsf12a	-1
14	122429854	122434853	ENSMUSG00000064052	Gm5089	-1
17	80191158	80196157	ENSMUSG00000088453	Gm25706	-1
7	116077863	116082862	ENSMUSG00000091900	Gm4353	-1
4	137184141	137189140	ENSMUSG00000092848	Gm23263	1
12	109743237	109748236	ENSMUSG00000105849	Mir409	1
16	97439013	97444012	ENSMUSG00000040605	Bace2	1
16	96035845	96040844	ENSMUSG00000098733	Gm27833	-1
4	83280804	83285803	ENSMUSG00000096801	Gm23412	-1
13	23746313	23751312	ENSMUSG00000106595	Gm44314	1
16	18235717	18240716	ENSMUSG00000080364	Gm25777	-1
2	11620606	11625605	ENSMUSG00000091312	Gm17490	-1
5	134416353	134421352	ENSMUSG00000077437	n-R5s178	1
X	155543409	155548408	ENSMUSG00000077743	n-R5s16	1
15	100016352	100021351	ENSMUSG00000023025	Larp4	1
2	10467887	10472886	ENSMUSG00000076126	Mir669b	1
1	23272340	23277339	ENSMUSG00000065405	Mir30a	1
15	41104593	41109592	ENSMUSG00000022306	Zfpm2	1
7	59614017	59619016	ENSMUSG00000094609	Gm25870	-1
16	36252510	36257509	ENSMUSG00000096823	Gm24569	-1
15	30601577	30606576	ENSMUSG00000094704	Gm24487	1
X	6107010	6112009	ENSMUSG00000075918	n-R5s2	1
17	57087035	57092034	ENSMUSG00000079414	Gm11110	-1
8	95751950	95756949	ENSMUSG00000065211	Gm26265	-1
12	86651255	86656254	ENSMUSG00000098423	Gm27993	1
17	24595072	24600071	ENSMUSG00000080342	Gm24589	1
9	52115740	52120739	ENSMUSG00000099311	Mir6244	1
X	50405920	50410919	ENSMUSG00000094897	Gm22288	1
9	106178928	106183927	ENSMUSG00000065440	Mirlet7g	1
17	24471592	24476591	ENSMUSG00000043445	Pgp	1
X	17325419	17330418	ENSMUSG00000065242	Gm22294	1
15	62080444	62085443	ENSMUSG00000098308	Gm27782	1
15	38289413	38294412	ENSMUSG00000037465	Klf10	-1
3	52717649	52722648	ENSMUSG00000065926	Gm22798	-1
2	28595231	28600230	ENSMUSG00000089055	Gm22675	1
14	54717216	54722215	ENSMUSG00000022180	Slc7a8	-1
12	69758835	69763834	ENSMUSG00000076065	Mir681	-1
15	55010129	55015128	ENSMUSG00000037343	Taf2	-1
1	32208133	32213132	ENSMUSG00000064688	Gm25814	-1
4	120609674	120614673	ENSMUSG00000091297	Gm8439	1
3	81880867	81885866	ENSMUSG00000089444	Gm22531	1
9	37026508	37031507	ENSMUSG00000077401	n-R5s82	1
2	25339746	25344745	ENSMUSG00000088171	Gm25220	1
15	81313921	81318920	ENSMUSG00000022404	Slc25a17	-1
3	89222116	89227115	ENSMUSG00000076255	Mir92b	-1
9	68456339	68461338	ENSMUSG00000096639	Gm22169	-1
16	60694179	60699178	ENSMUSG00000098819	Gm27784	-1
14	34046982	34051981	ENSMUSG00000072624	Gm5460	1
9	34960149	34965148	ENSMUSG00000089465	Gm23702	1
19	55192735	55197734	ENSMUSG00000098289	Mir6715	1
1	69916473	69921472	ENSMUSG00000089345	Gm22665	-1
9	25564678	25569677	ENSMUSG00000077697	Gm25346	-1
19	4902229	4907228	ENSMUSG00000063904	4930533O14Rik	-1
11	58661310	58666309	ENSMUSG00000088222	Gm22599	1
6	122623659	122628658	ENSMUSG00000065721	Gm26168	1
11	117132818	117137817	ENSMUSG00000089343	Gm22667	1
13	11421779	11426778	ENSMUSG00000077618	Gm25496	-1
17	55647025	55652024	ENSMUSG00000024174	Pot1b	-1
7	59530256	59535255	ENSMUSG00000095628	Gm24585	-1
17	71738557	71743556	ENSMUSG00000044375	BC027072	-1
X	134757732	134762731	ENSMUSG00000099272	Mir7093	1
9	20477979	20482978	ENSMUSG00000088622	Gm23316	1
2	180389125	180394124	ENSMUSG00000070144	Mir1a-1	1
9	88553526	88558525	ENSMUSG00000092805	Gm26461	1
8	84006515	84011514	ENSMUSG00000080665	Mir1199	-1
16	93369817	93374816	ENSMUSG00000076457	Mir802	1
18	46610226	46615225	ENSMUSG00000057561	Eif1a	1
5	106670121	106675120	ENSMUSG00000088602	Gm24191	1
5	29709963	29714962	ENSMUSG00000088150	Gm26346	1
6	30734648	30739647	ENSMUSG00000098260	Gm27522	1
X	75886210	75891209	ENSMUSG00000077650	Gm23320	1
17	21811876	21816875	ENSMUSG00000069743	Zfp820	-1
11	105081733	105086732	ENSMUSG00000089479	Gm25362	1
7	62041181	62046180	ENSMUSG00000093108	Mir344f	-1
2	158378355	158383354	ENSMUSG00000065840	Gm25187	1
18	65902163	65907162	ENSMUSG00000087746	Gm25150	-1
14	104591201	104596200	ENSMUSG00000077541	Gm22021	1
12	109738499	109743498	ENSMUSG00000065448	Mir154	1
1	59692021	59697020	ENSMUSG00000077345	Snord70	1
4	109537170	109542169	ENSMUSG00000077687	Gm22497	1
X	9527511	9532510	ENSMUSG00000077713	Gm25728	-1
14	32347821	32352820	ENSMUSG00000021913	Ogdhl	1
8	124022723	124027722	ENSMUSG00000088414	Mir1967	1
14	70538324	70543323	ENSMUSG00000033595	Lgi3	1
7	109521369	109526368	ENSMUSG00000105232	AC124457.1	1
6	17695531	17700530	ENSMUSG00000098525	Gm27365	1
12	65056659	65061658	ENSMUSG00000087790	Gm25970	1
6	27931655	27936654	ENSMUSG00000076067	Mir592	-1
15	78622020	78627019	ENSMUSG00000018008	Cyth4	1
1	175904652	175909651	ENSMUSG00000094820	Gm23805	1
7	86293665	86298664	ENSMUSG00000076389	Gm23192	-1
7	18740103	18745102	ENSMUSG00000096479	Gm24464	-1
5	141561143	141566142	ENSMUSG00000089164	Gm24131	-1
9	21608444	21613443	ENSMUSG00000088478	Mir1946b	-1
15	98521346	98526345	ENSMUSG00000065939	Snora2b	-1
2	130277281	130282280	ENSMUSG00000093645	Gm23187	1
6	76181821	76186820	ENSMUSG00000106544	Gm44334	1
15	31436210	31441209	ENSMUSG00000022236	Ropn1l	-1
14	82379366	82384365	ENSMUSG00000089266	Gm22891	-1
X	7243402	7248401	ENSMUSG00000070139	Mir532	-1
X	126901019	126906018	ENSMUSG00000088282	Gm23586	1
14	70423496	70428495	ENSMUSG00000077577	Gm24890	-1
13	22035308	22040307	ENSMUSG00000104608	Gm44390	1
3	37251784	37256783	ENSMUSG00000094007	Gm24169	-1
5	112212318	112217317	ENSMUSG00000098599	Gm27627	-1
15	20184962	20189961	ENSMUSG00000089320	Gm25976	1
14	57328366	57333365	ENSMUSG00000077497	Gm23593	-1
7	79949283	79954282	ENSMUSG00000077059	Gm24541	1
6	99479591	99484590	ENSMUSG00000088699	Gm22328	-1
4	121134976	121139975	ENSMUSG00000064547	Gm22982	1
6	29022692	29027691	ENSMUSG00000065469	Mir129-1	1
17	56602452	56607451	ENSMUSG00000049760	2410015M20Rik	-1
15	103498801	103503800	ENSMUSG00000022488	Nckap1l	1
15	12980929	12985928	ENSMUSG00000089564	Gm24664	1
17	55853663	55858662	ENSMUSG00000032915	Adgre4	1
12	61867369	61872368	ENSMUSG00000084664	Gm23213	1
8	70118028	70123027	ENSMUSG00000089114	Gm25906	-1
X	10510157	10515156	ENSMUSG00000088404	Gm25885	1
8	40551135	40556134	ENSMUSG00000031600	Vps37a	1
14	45652961	45657960	ENSMUSG00000093167	Mir5131	-1
4	101271307	101276306	ENSMUSG00000065279	Gm25124	1
10	84614814	84619813	ENSMUSG00000089096	Gm25657	1
1	73392400	73397399	ENSMUSG00000098697	Gm27315	1
7	59339073	59344072	ENSMUSG00000064377	Gm24966	-1
16	35382248	35387247	ENSMUSG00000064463	Gm25079	1
17	71631366	71636365	ENSMUSG00000093289	Snord92	1
3	55951782	55956781	ENSMUSG00000077276	Gm22784	-1
5	115490395	115495394	ENSMUSG00000094377	Gm24407	1
8	111450323	111455322	ENSMUSG00000098410	Mir1957b	1
18	15874790	15879789	ENSMUSG00000089454	Gm24228	1
15	98719373	98724372	ENSMUSG00000003355	Fkbp11	-1
7	104335090	104340089	ENSMUSG00000098399	Gm27995	-1
2	10502318	10507317	ENSMUSG00000095051	Gm25673	1
12	20433700	20438699	ENSMUSG00000073184	Gm10479	1
12	100764023	100769022	ENSMUSG00000064572	Gm25801	-1
17	29595601	29600600	ENSMUSG00000098764	Mir7667	1
15	34473893	34478892	ENSMUSG00000044726	Erich5	1
2	25208728	25213727	ENSMUSG00000064919	Gm22572	1
19	18732905	18737904	ENSMUSG00000064941	Gm23238	1
15	44666859	44671858	ENSMUSG00000022340	Sybu	-1
2	84928176	84933175	ENSMUSG00000092843	Gm24332	1
8	87637014	87642013	ENSMUSG00000089301	Gm24841	1
18	35204011	35209010	ENSMUSG00000071862	Lrrtm2	-1
15	79359073	79364072	ENSMUSG00000042622	Maff	1
15	101991711	101996710	ENSMUSG00000049382	Krt8	-1
2	133579315	133584314	ENSMUSG00000064983	Gm25258	-1
17	21028853	21033852	ENSMUSG00000067942	Zfp160	1
16	22800203	22805202	ENSMUSG00000033501	Crygs	-1
14	32186854	32191853	ENSMUSG00000077611	Gm23946	-1
17	8257128	8262127	ENSMUSG00000040899	Ccr6	1
18	64523979	64528978	ENSMUSG00000039529	Atp8b1	-1
2	33206805	33211804	ENSMUSG00000088836	Gm23546	-1
6	68252394	68257393	ENSMUSG00000088900	Gm25436	-1
18	36763709	36768708	ENSMUSG00000042660	Wdr55	1
9	15316809	15321808	ENSMUSG00000065663	Gm22579	1
2	107881508	107886507	ENSMUSG00000077480	Gm23439	-1
19	46006174	46011173	ENSMUSG00000074811	Hps6	1
X	21169439	21174438	ENSMUSG00000095316	Gm21876	-1
3	89043998	89048997	ENSMUSG00000077804	Gm24403	-1
17	74012706	74017705	ENSMUSG00000038541	Srd5a2	-1
16	90499554	90504553	ENSMUSG00000053414	Hunk	1
19	5886139	5891138	ENSMUSG00000044390	Tigd3	-1
17	25826365	25831364	ENSMUSG00000093076	Mir3082	-1
15	44641025	44646024	ENSMUSG00000022339	Ebag9	1
19	59237371	59242370	ENSMUSG00000040901	Kcnk18	1
17	64139495	64144494	ENSMUSG00000000127	Fer	1
19	41975287	41980286	ENSMUSG00000089102	Gm23113	1
15	36235046	36240045	ENSMUSG00000098457	Mir8097	-1
15	58170879	58175878	ENSMUSG00000022358	Fbxo32	-1
18	60958141	60963140	ENSMUSG00000098475	Mir6982	1
17	25825636	25830635	ENSMUSG00000039615	Stub1	-1
17	22332989	22337988	ENSMUSG00000033972	Zfp944	-1
19	6111004	6116003	ENSMUSG00000024790	Sac3d1	-1
5	65136421	65141420	ENSMUSG00000087748	Gm25154	1
17	15022157	15027156	ENSMUSG00000079707	Tcte3	-1
14	73662722	73667721	ENSMUSG00000096463	Gm21750	1
19	5371512	5376511	ENSMUSG00000024841	Eif1ad	1
14	51917160	51922159	ENSMUSG00000068392	Rnase13	-1
7	4383452	4388451	ENSMUSG00000096075	Gm25349	-1
14	34521699	34526698	ENSMUSG00000021798	Ldb3	-1
1	85100536	85105535	ENSMUSG00000073631	Gm10553	1
3	92957008	92962007	ENSMUSG00000065665	Gm22577	-1
18	67562852	67567851	ENSMUSG00000091695	Gm17669	1
17	87921394	87926393	ENSMUSG00000093922	Rpl36-ps4	1
