HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
6350	KLF7	Kruppel like factor 7	Approved		UKLF	2q33.3	AB015132	NM_003709	ZNF	Zinc fingers C2H2-type	28
1123	KLF9	Kruppel like factor 9	Approved	BTEB1		9q21.12	BC069431	NM_001206	ZNF	Zinc fingers C2H2-type	28
3498	MECOM	MDS1 and EVI1 complex locus	Approved	"MDS1, EVI1"	"MDS1-EVI1, PRDM3, KMT8E"	3q26.2	"S82592, AF164154"	"NM_005241, NM_004991"	ZNF	Zinc fingers C2H2-type	28
8111	OSR1	odd-skipped related transcription factor 1	Approved	ODD		2p24.1	BC025712	NM_145260	ZNF	Zinc fingers C2H2-type	28
15830	OSR2	odd-skipped related transciption factor 2	Approved		FLJ90037	8q22.2	AY038072	NM_053001	ZNF	Zinc fingers C2H2-type	28
8525	OVOL1	ovo like transcriptional repressor 1	Approved		HOVO1	11q13.1	BC059408	NM_004561	ZNF	Zinc fingers C2H2-type	28
9046	PLAGL1	PLAG1 like zinc finger 1	Approved		"ZAC, LOT1"	6q24.2	U81992		ZNF	Zinc fingers C2H2-type	28
9346	PRDM1	PR/SET domain 1	Approved	BLIMP1	PRDI-BF1	6q21			ZNF	Zinc fingers C2H2-type	28
13995	PRDM10	PR/SET domain 10	Approved		"KIAA1231, PFM7, MGC131802"	11q24.3	AF275817	NM_199437	ZNF	Zinc fingers C2H2-type	28
13997	PRDM12	PR/SET domain 12	Approved		PFM9	9q34.12	AY004252	NM_021619	ZNF	Zinc fingers C2H2-type	28
14001	PRDM14	PR/SET domain 14	Approved			8q13.3	AF319458		ZNF	Zinc fingers C2H2-type	28
14000	PRDM16	PR/SET domain 16	Approved		"MEL1, PFM13, KIAA1675, MGC166915, KMT8F"	1p36.32	AF294278	NM_022114	ZNF	Zinc fingers C2H2-type	28
9348	PRDM4	PR/SET domain 4	Approved		PFM1	12q23.3	AF144757	NM_012406	ZNF	Zinc fingers C2H2-type	28
9349	PRDM5	PR/SET domain 5	Approved		PFM2	4q27	AF272897		ZNF	Zinc fingers C2H2-type	28
9350	PRDM6	PR/SET domain 6	Approved		"PRISM, KMT8C"	5q23.2	AF272898	XM_049619	ZNF	Zinc fingers C2H2-type	28
21894	PRKRIP1	PRKR interacting protein 1	Approved		"C114, FLJ13902, KRBOX3"	7q22.1	AK023964	NM_024653	ZNF	Zinc fingers C2H2-type	28
10025	RLF	rearranged L-myc fusion	Approved		"ZNF292L, Zn-15L"	1p34.2		NM_012421	ZNF	Zinc fingers C2H2-type	28
10449	RREB1	ras responsive element binding protein 1	Approved		HNT	6p24.3	U26914		ZNF	Zinc fingers C2H2-type	28
11128	SNAI1	snail family transcriptional repressor 1	Approved		"SNA, SLUGH2, SNAH, SNAIL1, SNAIL"	20q13.13	AF125377		ZNF	Zinc fingers C2H2-type	28
11094	SNAI2	snail family transcriptional repressor 2	Approved	SLUG	"SLUGH1, SNAIL2, SLUGH"	8q11.21	U97060	NM_003068	ZNF	Zinc fingers C2H2-type	28
11205	SP1	Sp1 transcription factor	Approved			12q13.13	J03133		ZNF	Zinc fingers C2H2-type	28
11207	SP2	Sp2 transcription factor	Approved		KIAA0048	17q21.32		NM_003110	ZNF	Zinc fingers C2H2-type	28
11208	SP3	Sp3 transcription factor	Approved		SPR-2	2q31.1	M97191	NM_003111	ZNF	Zinc fingers C2H2-type	28
11209	SP4	Sp4 transcription factor	Approved		"SPR-1, HF1B, MGC130008, MGC130009"	7p15.3		NM_003112	ZNF	Zinc fingers C2H2-type	28
14529	SP5	Sp5 transcription factor	Approved			2q31.1		XM_371581	ZNF	Zinc fingers C2H2-type	28
14530	SP6	Sp6 transcription factor	Approved		"KLF14, Epfn"	17q21.32		NM_199262	ZNF	Zinc fingers C2H2-type	28
17321	SP7	Sp7 transcription factor	Approved		"osterix, OSX"	12q13.13	AF477981		ZNF	Zinc fingers C2H2-type	28
19196	SP8	Sp8 transcription factor	Approved			7p21.1			ZNF	Zinc fingers C2H2-type	28
17101	SUZ12	"SUZ12, polycomb repressive complex 2 subunit"	Approved		"JJAZ1, KIAA0160, CHET9"	17q11.2	D63881	NM_015355	ZNF	Zinc fingers C2H2-type	28
12340	TRPS1	transcriptional repressor GATA binding 1	Approved		"LGCR, GC79"	8q23.3	AF183810	NM_014112	ZNF	Zinc fingers C2H2-type	28
10669	TSHZ1	teashirt zinc finger homeobox 1	Approved	SDCCAG33	"NY-CO-33, TSH1"	18q22.3	AF039698	NM_005786	ZNF	Zinc fingers C2H2-type	28
12796	WT1	Wilms tumor 1	Approved	GUD	"WAGR, WIT-2, AWT1, NPHS4"	11p13		NM_000378	ZNF	Zinc fingers C2H2-type	28
12856	YY1	YY1 transcription factor	Approved		"NF-E1, DELTA, UCRBP, YIN-YANG-1, INO80S"	14q32.2	BC020324	NM_003403	ZNF	Zinc fingers C2H2-type	28
30953	ZBTB10	zinc finger and BTB domain containing 10	Approved		"RINZF, FLJ12752"	8q21.13	AK022814	NM_023929	ZNF	Zinc fingers C2H2-type	28
19066	ZBTB12	zinc finger and BTB domain containing 12	Approved	C6orf46	"G10, NG35, D6S59E"	6p21.33	BC043609	NM_181842	ZNF	Zinc fingers C2H2-type	28
22918	ZBTB3	zinc finger and BTB domain containing 3	Approved		FLJ23392	11q12.3	AK027045	NM_024784	ZNF	Zinc fingers C2H2-type	28
23836	ZBTB5	zinc finger and BTB domain containing 5	Approved		KIAA0354	9p13.2	AB002352	NM_014872	ZNF	Zinc fingers C2H2-type	28
11642	ZEB1	zinc finger E-box binding homeobox 1	Approved	"TCF8, PPCD3"	"BZP, ZEB, AREB6, NIL-2-A, Zfhep, Zfhx1a, FECD6"	10p11.22	AK091478	NM_030751	ZNF	Zinc fingers C2H2-type	28
14881	ZEB2	zinc finger E-box binding homeobox 2	Approved	ZFHX1B	"KIAA0569, SIP-1, SIP1"	2q22.3	AB011141	NM_014795	ZNF	Zinc fingers C2H2-type	28
17801	ZFP28	ZFP28 zinc finger protein	Approved		"KIAA1431, mkr5"	19q13.43		NM_020828	ZNF	Zinc fingers C2H2-type	28
12871	ZHX1	zinc fingers and homeoboxes 1	Approved			8q24.13	AF106862		ZNF	Zinc fingers C2H2-type	28
18513	ZHX2	zinc fingers and homeoboxes 2	Approved		KIAA0854	8q24.13	AB020661	NM_014943	ZNF	Zinc fingers C2H2-type	28
15935	ZHX3	zinc fingers and homeoboxes 3	Approved	TIX1	KIAA0395	20q12	AB007855	NM_015035	ZNF	Zinc fingers C2H2-type	28
12873	ZIC2	Zic family member 2	Approved		HPE5	13q32.3	AF104902	NM_007129	ZNF	Zinc fingers C2H2-type	28
20393	ZIC4	Zic family member 4	Approved			3q24	AF332509		ZNF	Zinc fingers C2H2-type	28
20322	ZIC5	Zic family member 5	Approved			13q32.3	AF378304	NM_033132	ZNF	Zinc fingers C2H2-type	28
12879	ZNF10	zinc finger protein 10	Approved		KOX1	12q24.33	"X52332, BC024182"	NM_015394	ZNF	Zinc fingers C2H2-type	28
12880	ZNF100	zinc finger protein 100	Approved			19p13.1	BC035579	NM_173531	ZNF	Zinc fingers C2H2-type	28
12881	ZNF101	zinc finger protein 101	Approved		"HZF12, DKFZp570I0164"	19p13.11	AK097169	NM_033204	ZNF	Zinc fingers C2H2-type	28
12886	ZNF106	zinc finger protein 106	Approved	ZFP106	"ZNF474, SH3BP3"	15q15.1	AF205632	NM_022473	ZNF	Zinc fingers C2H2-type	28
12887	ZNF107	zinc finger protein 107	Approved	ZNF588	"ZFD25, smap-7"	7q11.21	AB027251	NM_016220	ZNF	Zinc fingers C2H2-type	28
12892	ZNF112	zinc finger protein 112	Approved	"ZFP112, ZNF228"		19q13.31	AF198358	NM_013380	ZNF	Zinc fingers C2H2-type	28
12894	ZNF114	zinc finger protein 114	Approved		MGC17986	19q13.33	BC014935	NM_153608	ZNF	Zinc fingers C2H2-type	28
12897	ZNF117	zinc finger protein 117	Approved		"HPF9, H-plk"	7q11.21	M27879	NM_024498	ZNF	Zinc fingers C2H2-type	28
12902	ZNF12	zinc finger protein 12	Approved	ZNF325	"KOX3, GIOT-3"	7p22.1	"X52334, AB021643"	NM_016265	ZNF	Zinc fingers C2H2-type	28
12904	ZNF121	zinc finger protein 121	Approved	D19S204	"ZHC32, ZNF20"	19p13.2	M99593	NM_001008727	ZNF	Zinc fingers C2H2-type	28
12907	ZNF124	zinc finger protein 124	Approved		"HZF16, HZF-16"	1q44	S54641	NM_003431	ZNF	Zinc fingers C2H2-type	28
12915	ZNF131	zinc finger protein 131	Approved		"ZBTB35, pHZ-10"	5p12	U09410	NM_003432	ZNF	Zinc fingers C2H2-type	28
12916	ZNF132	zinc finger protein 132	Approved		pHZ-12	19q13.4	U09411	NM_003433	ZNF	Zinc fingers C2H2-type	28
12917	ZNF133	zinc finger protein 133	Approved	ZNF150	"pHZ-13, pHZ-66"	20p11.23	AK123005	NM_003434	ZNF	Zinc fingers C2H2-type	28
12918	ZNF134	zinc finger protein 134	Approved		pHZ-15	19q13.4	U09412	NM_003435	ZNF	Zinc fingers C2H2-type	28
12919	ZNF135	zinc finger protein 135	Approved	"ZNF61, ZNF78L1"	pHZ-17	19q13.4	U09413	NM_003436	ZNF	Zinc fingers C2H2-type	28
12920	ZNF136	zinc finger protein 136	Approved		pHZ-20	19p13.2	U09367	NM_003437	ZNF	Zinc fingers C2H2-type	28
12922	ZNF138	zinc finger protein 138	Approved		pHZ-32	7q11.21	U09847	NM_006524	ZNF	Zinc fingers C2H2-type	28
12924	ZNF14	zinc finger protein 14	Approved		"KOX6, GIOT-4"	19p13.11	AA286756	NM_021030	ZNF	Zinc fingers C2H2-type	28
12925	ZNF140	zinc finger protein 140	Approved		pHZ-39	12q24.33	U09368	NM_003440	ZNF	Zinc fingers C2H2-type	28
12926	ZNF141	zinc finger protein 141	Approved	D4S90	pHZ-44	4p16.3	L15309	NM_003441	ZNF	Zinc fingers C2H2-type	28
12927	ZNF142	zinc finger protein 142	Approved		"KIAA0236, pHZ-49"	2q35	U09849	NM_005081	ZNF	Zinc fingers C2H2-type	28
12928	ZNF143	zinc finger protein 143	Approved		"SBF, pHZ-1, STAF"	11p15.4	U09850	NM_003442	ZNF	Zinc fingers C2H2-type	28
12930	ZBTB16	zinc finger and BTB domain containing 16	Approved	ZNF145	PLZF	11q23.2	Z19002	NM_006006	ZNF	Zinc fingers C2H2-type	28
12931	ZNF146	zinc finger protein 146	Approved		OZF	19q13.1	X70394	NM_007145	ZNF	Zinc fingers C2H2-type	28
12933	ZNF148	zinc finger protein 148	Approved		"BERF-1, ZBP-89, BFCOL1, HT-BETA, ZFP148, pHZ-52"	3q21.2	U09851	NM_021964	ZNF	Zinc fingers C2H2-type	28
12939	ZNF154	zinc finger protein 154	Approved		pHZ-92	19q13.43	U20648		ZNF	Zinc fingers C2H2-type	28
12940	ZNF155	zinc finger protein 155	Approved		pHZ-96	19q13.31	U09852	NM_003445	ZNF	Zinc fingers C2H2-type	28
12942	ZNF157	zinc finger protein 157	Approved		HZF22	Xp11.3	U28687	NM_003446	ZNF	Zinc fingers C2H2-type	28
12947	ZNF16	zinc finger protein 16	Approved		KOX9	8q24.3	X52340	NM_006958	ZNF	Zinc fingers C2H2-type	28
12948	ZNF160	zinc finger protein 160	Approved		"HZF5, F11, KR18, HKr18, FLJ00032, KIAA1611"	19q13.42	X78928	NM_033288	ZNF	Zinc fingers C2H2-type	28
12949	VEZF1	vascular endothelial zinc finger 1	Approved	ZNF161	DB1	17q22	D28118		ZNF	Zinc fingers C2H2-type	28
4237	GFI1	growth factor independent 1 transcriptional repressor	Approved	ZNF163	"GFI1A, GFI-1"	1p22.1	U67369	NM_005263	ZNF	Zinc fingers C2H2-type	28
12953	ZNF165	zinc finger protein 165	Approved		"ZSCAN7, CT53"	6p22.1	U78722	NM_003447	ZNF	Zinc fingers C2H2-type	28
12957	ZNF169	zinc finger protein 169	Approved		MGC51961	9q22.32	U28322	NM_194320	ZNF	Zinc fingers C2H2-type	28
12958	ZNF17	zinc finger protein 17	Approved		"HPF3, KOX10, KIAA1947, FLJ40864, FLJ46058, FLJ46615"	19q13.43	X52341	NM_006959	ZNF	Zinc fingers C2H2-type	28
12963	ZNF174	zinc finger protein 174	Approved		ZSCAN8	16p13.3	U31248	NM_003450	ZNF	Zinc fingers C2H2-type	28
12964	ZNF175	zinc finger protein 175	Approved		OTK18	19q13.41	D50419	NM_007147	ZNF	Zinc fingers C2H2-type	28
12966	ZNF177	zinc finger protein 177	Approved			19p13.2	"U37263, BC012012"	NM_003451	ZNF	Zinc fingers C2H2-type	28
12969	ZNF18	zinc finger protein 18	Approved		"ZKSCAN6, KOX11, HDSG1, Zfp535, ZNF535, ZSCAN38"	17p12	X52342	XM_085596	ZNF	Zinc fingers C2H2-type	28
12970	ZNF180	zinc finger protein 180	Approved		HHZ168	19q13.2	AF192913	NM_013256	ZNF	Zinc fingers C2H2-type	28
12971	ZNF181	zinc finger protein 181	Approved		"HHZ181, MGC44316"	19q13.11	"BC104759, H54888"	NM_001029997	ZNF	Zinc fingers C2H2-type	28
13001	ZNF182	zinc finger protein 182	Approved	ZNF21	"KOX14, HHZ150, Zfp182"	Xp11.23	"AK122874, R98366"	NM_006962	ZNF	Zinc fingers C2H2-type	28
12975	ZNF184	zinc finger protein 184	Approved			6p22.1	U66561	NM_007149	ZNF	Zinc fingers C2H2-type	28
12978	ZSCAN26	zinc finger and SCAN domain containing 26	Approved	ZNF187	SRE-ZBP	6p22.1	Z11773	NM_007151	ZNF	Zinc fingers C2H2-type	28
12980	ZNF189	zinc finger protein 189	Approved			9q31.1	AF025770	NM_003452	ZNF	Zinc fingers C2H2-type	28
12981	ZNF19	zinc finger protein 19	Approved		"KOX12, MGC51021"	16q22.2	X52343	NM_006961	ZNF	Zinc fingers C2H2-type	28
12983	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	Approved	ZNF192	"LD5-1, ZSCAN40"	6p21			ZNF	Zinc fingers C2H2-type	28
12984	ZSCAN9	zinc finger and SCAN domain containing 9	Approved	ZNF193	PRD51	6p22.1	U62392	NM_006299	ZNF	Zinc fingers C2H2-type	28
12986	ZNF195	zinc finger protein 195	Approved			11p15.5			ZNF	Zinc fingers C2H2-type	28
12988	ZNF197	zinc finger protein 197	Approved	ZNF166	"P18, D3S1363E, ZKSCAN9, ZSCAN41"	3p21.31	AF011573	NM_006991	ZNF	Zinc fingers C2H2-type	28
12991	ZNF2	zinc finger protein 2	Approved		"A1-5, ZNF661, Zfp661"	2q11.1	X60152	NM_021088	ZNF	Zinc fingers C2H2-type	28
12992	ZNF20	zinc finger protein 20	Approved		KOX13	19p13.2	X52344	NM_021143	ZNF	Zinc fingers C2H2-type	28
12993	ZNF200	zinc finger protein 200	Approved			16p13.3	AF060866		ZNF	Zinc fingers C2H2-type	28
12872	ZIC1	Zic family member 1	Approved		"ZIC, ZNF201"	3q24	D76435	NM_003412	ZNF	Zinc fingers C2H2-type	28
12994	ZNF202	zinc finger protein 202	Approved		"ZKSCAN10, ZSCAN42"	11q23.3	AF027219	NM_003455	ZNF	Zinc fingers C2H2-type	28
12874	ZIC3	Zic family member 3	Approved	HTX1	"HTX, ZNF203"	Xq26.3	AF028706		ZNF	Zinc fingers C2H2-type	28
12996	ZNF205	zinc finger protein 205	Approved	ZNF210	Zfp13	16p13.3	AF060865	NM_003456	ZNF	Zinc fingers C2H2-type	28
12997	ZSCAN10	zinc finger and SCAN domain containing 10	Approved	ZNF206		16p13.3	AA206569	NM_032805	ZNF	Zinc fingers C2H2-type	28
12998	ZNF207	zinc finger protein 207	Approved		BuGZ	17q11.2	AF046001		ZNF	Zinc fingers C2H2-type	28
12999	ZNF208	zinc finger protein 208	Approved		"PMIDP, ZNF95"	19p12	BC038199	NM_007153	ZNF	Zinc fingers C2H2-type	28
13003	ZNF211	zinc finger protein 211	Approved		"ZNF-25, CH2H2-25"	19q13.4	U38904		ZNF	Zinc fingers C2H2-type	28
13004	ZNF212	zinc finger protein 212	Approved		C2H2-150	7q36.1	U38864	NM_012256	ZNF	Zinc fingers C2H2-type	28
13005	ZNF213	zinc finger protein 213	Approved		"CR53, ZKSCAN21, ZSCAN53"	16p13.3	AF017433	NM_004220	ZNF	Zinc fingers C2H2-type	28
13006	ZNF214	zinc finger protein 214	Approved			11p15.4	AF056617		ZNF	Zinc fingers C2H2-type	28
13007	ZNF215	zinc finger protein 215	Approved		"ZKSCAN11, ZSCAN43"	11p15.4	AF056618		ZNF	Zinc fingers C2H2-type	28
13009	ZNF217	zinc finger protein 217	Approved		ZABC1	20q13.2	AF041259	NM_006526	ZNF	Zinc fingers C2H2-type	28
13010	TSHZ2	teashirt zinc finger homeobox 2	Approved	"C20orf17, ZNF218"	"ZABC2, OVC10-2, TSH2"	20q13.2	AF230201	NM_173485	ZNF	Zinc fingers C2H2-type	28
13011	ZNF219	zinc finger protein 219	Approved			14q11	AB015427		ZNF	Zinc fingers C2H2-type	28
13012	ZNF22	zinc finger protein 22	Approved		"KOX15, HKR-T1, ZNF422, Zfp422"	10q11.21	BC041139	NM_006963	ZNF	Zinc fingers C2H2-type	28
13014	ZNF221	zinc finger protein 221	Approved			19q13.31	AF187987		ZNF	Zinc fingers C2H2-type	28
13015	ZNF222	zinc finger protein 222	Approved			19q13.31	AF187988		ZNF	Zinc fingers C2H2-type	28
13016	ZNF223	zinc finger protein 223	Approved			19q13.2	AF187989		ZNF	Zinc fingers C2H2-type	28
13017	ZNF224	zinc finger protein 224	Approved	"ZNF255, ZNF27"	"BMZF-2, KOX22"	19q13.2	AF187990	NM_013398	ZNF	Zinc fingers C2H2-type	28
3238	EGR1	early growth response 1	Approved		"TIS8, G0S30, NGFI-A, KROX-24, ZIF-268, AT225, ZNF225"	5q31.2	M62829	NM_001964	ZNF	Zinc fingers C2H2-type	28
13018	ZNF225	zinc finger protein 225	Approved			19q13.31	AF187991		ZNF	Zinc fingers C2H2-type	28
13019	ZNF226	zinc finger protein 226	Approved			19q13.31	AF024707		ZNF	Zinc fingers C2H2-type	28
13020	ZNF227	zinc finger protein 227	Approved			19q13.32	AK092253	NM_182490	ZNF	Zinc fingers C2H2-type	28
13022	ZNF229	zinc finger protein 229	Approved			19q13.2	AF192979	NM_014518	ZNF	Zinc fingers C2H2-type	28
13023	ZNF23	zinc finger protein 23	Approved	ZNF359	"KOX16, Zfp612, ZNF612"	16q22.2	X52347	NM_145911	ZNF	Zinc fingers C2H2-type	28
13024	ZNF230	zinc finger protein 230	Approved		FDZF2	19q13.31	U95044		ZNF	Zinc fingers C2H2-type	28
13026	ZNF232	zinc finger protein 232	Approved		ZSCAN11	17p13.2	AF080169	NM_014519	ZNF	Zinc fingers C2H2-type	28
30946	ZNF233	zinc finger protein 233	Approved		FLJ38032	19q13.31	AY166792	NM_181756	ZNF	Zinc fingers C2H2-type	28
13027	ZNF234	zinc finger protein 234	Approved	ZNF269	HZF4	19q13	X78927		ZNF	Zinc fingers C2H2-type	28
12866	ZNF235	zinc finger protein 235	Approved	"ZNF270, ZFP93"	"HZF6, ANF270"	19q13.2	X78929		ZNF	Zinc fingers C2H2-type	28
13028	ZNF236	zinc finger protein 236	Approved			18q22-q23	AF085243		ZNF	Zinc fingers C2H2-type	28
13030	ZBTB18	zinc finger and BTB domain containing 18	Approved	ZNF238	"C2H2-171, TAZ-1, RP58"	1q44	U38896	NM_205768	ZNF	Zinc fingers C2H2-type	28
13031	ZNF239	zinc finger protein 239	Approved		"MOK2, HOK-2"	10q11.22-q11.23	X82125		ZNF	Zinc fingers C2H2-type	28
13032	ZNF24	zinc finger protein 24	Approved	ZNF191	"ZSCAN3, Zfp191, KOX17"	18q12.2	AF016052	NM_006965	ZNF	Zinc fingers C2H2-type	28
13041	ZNF248	zinc finger protein 248	Approved		bA162G10.3	10p11.21	AJ491695	NM_021045	ZNF	Zinc fingers C2H2-type	28
13043	ZNF25	zinc finger protein 25	Approved		"KOX19, FLJ31890, Zfp9"	10p11.21	AK056452	"NM_145011, NM_006966"	ZNF	Zinc fingers C2H2-type	28
13044	ZNF250	zinc finger protein 250	Approved	ZNF647	"MGC9718, ZFP647"	8q24.3	AK095705	NM_021061	ZNF	Zinc fingers C2H2-type	28
13045	ZNF251	zinc finger protein 251	Approved			8q24.3	AK000435	NM_138367	ZNF	Zinc fingers C2H2-type	28
13497	ZNF253	zinc finger protein 253	Approved	ZNF411	"BMZF-1, FLJ90391"	19p13.11	AF038951	NM_021047	ZNF	Zinc fingers C2H2-type	28
13047	ZNF254	zinc finger protein 254	Approved	"ZNF91L, ZNF539"	"HD-ZNF1, BMZF-5"	19p13	AF054180	NM_004876	ZNF	Zinc fingers C2H2-type	28
13049	ZNF256	zinc finger protein 256	Approved		BMZF-3	19q13	AF067165		ZNF	Zinc fingers C2H2-type	28
13498	ZNF257	zinc finger protein 257	Approved		BMZF-4	19p12	AF070651		ZNF	Zinc fingers C2H2-type	28
13053	ZNF26	zinc finger protein 26	Approved		"KOX20, FLJ20755"	12q24.33	X52351	NM_019591	ZNF	Zinc fingers C2H2-type	28
13499	ZNF260	zinc finger protein 260	Approved		"ozrf1, Zfp260"	19q13.12	AK122854	NM_001012756	ZNF	Zinc fingers C2H2-type	28
13056	ZNF263	zinc finger protein 263	Approved		"FPM315, ZKSCAN12, ZSCAN44"	16p13.3	AC004232		ZNF	Zinc fingers C2H2-type	28
13057	ZNF264	zinc finger protein 264	Approved		KIAA0412	19q13.43	AB007872		ZNF	Zinc fingers C2H2-type	28
13059	ZNF266	zinc finger protein 266	Approved		HZF1	19p13.2	X78924		ZNF	Zinc fingers C2H2-type	28
13060	ZNF267	zinc finger protein 267	Approved		HZF2	16p11.2	X78925	NM_003414	ZNF	Zinc fingers C2H2-type	28
13061	ZNF268	zinc finger protein 268	Approved		HZF3	12q24.33	X78926	NM_152943	ZNF	Zinc fingers C2H2-type	28
13065	ZNF271P	"zinc finger protein 271, pseudogene"	Approved	ZNF271	"HZF7, ZNFEB"	18q12.2	X78930	NR_024565	ZNF	Zinc fingers C2H2-type	28
13067	ZNF273	zinc finger protein 273	Approved		HZF9	7q11.21	X78932		ZNF	Zinc fingers C2H2-type	28
13068	ZNF274	zinc finger protein 274	Approved		"ZKSCAN19, ZSCAN51"	19q13.43	AB029149	NM_133502	ZNF	Zinc fingers C2H2-type	28
13069	ZNF275	zinc finger protein 275	Approved			Xq28	BC041602	NM_001080485	ZNF	Zinc fingers C2H2-type	28
23330	ZNF276	zinc finger protein 276	Approved	ZFP276	"MGC45417, ZNF477, CENPZ, CENP-Z, ZADT"	16q24.3	AK026482	NM_152287	ZNF	Zinc fingers C2H2-type	28
13071	PATZ1	POZ/BTB and AT hook containing zinc finger 1	Approved	ZNF278	"MAZR, dJ400N23, ZBTB19, ZSG, RIAZ, PATZ"	22q12.2	AL096880	NM_032052	ZNF	Zinc fingers C2H2-type	28
13073	ZNF28	zinc finger protein 28	Approved		"KOX24, DKFZp781D0275"	19q13.41	X52355	NM_006969	ZNF	Zinc fingers C2H2-type	28
13075	ZNF281	zinc finger protein 281	Approved		ZBP-99	1q32.1	AF125158	NM_012482	ZNF	Zinc fingers C2H2-type	28
13076	ZNF282	zinc finger protein 282	Approved		HUB1	7q36.1	D30612	NM_003575	ZNF	Zinc fingers C2H2-type	28
13077	ZNF283	zinc finger protein 283	Approved			19q13.31	AK098175	NM_181845	ZNF	Zinc fingers C2H2-type	28
13078	ZNF284	zinc finger protein 284	Approved		DKFZp781F1775	19q13.32	AY166789	NM_001037813	ZNF	Zinc fingers C2H2-type	28
13079	ZNF285	zinc finger protein 285	Approved	ZNF285A		19q13.31	AK055309	NM_152354	ZNF	Zinc fingers C2H2-type	28
13501	ZNF286A	zinc finger protein 286A	Approved	ZNF286	KIAA1874	17p12	AF217226	NM_020652	ZNF	Zinc fingers C2H2-type	28
33241	ZNF286B	zinc finger protein 286B	Approved	"ZNF286L, ZNF286C"	ZNF590	17p11.2		XM_001723047	ZNF	Zinc fingers C2H2-type	28
13502	ZNF287	zinc finger protein 287	Approved		"ZKSCAN13, ZSCAN45"	17p11.2	AF217227		ZNF	Zinc fingers C2H2-type	28
13503	ZBTB20	zinc finger and BTB domain containing 20	Approved	ZNF288	"ODA-8S, DKFZp566F123, DPZF"	3q13.31	AF139460	NM_015642	ZNF	Zinc fingers C2H2-type	28
13081	SCAPER	S-phase cyclin A associated protein in the ER	Approved	ZNF291	Zfp291	15q24.3	"AB040887, AF242528"	NM_020843	ZNF	Zinc fingers C2H2-type	28
18410	ZNF292	zinc finger protein 292	Approved		"KIAA0530, ZFP292, bA393I2.3, Zn-15, Zn-16"	6q14.3	AB011102	NM_015021	ZNF	Zinc fingers C2H2-type	28
18411	SNAI3	snail family transcriptional repressor 3	Approved	ZNF293	"SMUC, Zfp293"	16q24.3	BC041461		ZNF	Zinc fingers C2H2-type	28
13083	ZBTB21	zinc finger and BTB domain containing 21	Approved	ZNF295	KIAA1227	21q22.3	AB033053	NM_020727	ZNF	Zinc fingers C2H2-type	28
15981	ZNF296	zinc finger protein 296	Approved	ZNF342		19q13.32	BC019352	NM_145288	ZNF	Zinc fingers C2H2-type	28
13085	ZBTB22	zinc finger and BTB domain containing 22	Approved	ZNF297	"BING1, ZNF297A, fruitless, fru, ZBTB22A"	6p21.3	Z97183		ZNF	Zinc fingers C2H2-type	28
17908	ZBTB43	zinc finger and BTB domain containing 43	Approved	ZNF297B	"KIAA0414, ZNF-X, FLJ22470, ZBTB22B"	9q33.3	AF049907	NM_001135776	ZNF	Zinc fingers C2H2-type	28
13999	PRDM15	PR/SET domain 15	Approved	"ZNF298, C21orf83"		21q22.3	AF276513	NM_022115	ZNF	Zinc fingers C2H2-type	28
13089	ZNF3	zinc finger protein 3	Approved		"A8-51, KOX25, PP838, FLJ20216, HF.12, Zfp113"	7q22.1	AF027136	NM_017715	ZNF	Zinc fingers C2H2-type	28
13090	ZNF30	zinc finger protein 30	Approved		"KOX28, DKFZp686N19164, FLJ20562"	19q13.13	X52359	NM_194325	ZNF	Zinc fingers C2H2-type	28
13091	ZNF300	zinc finger protein 300	Approved			5q33.1	AF395541	NM_052860	ZNF	Zinc fingers C2H2-type	28
13848	ZNF302	zinc finger protein 302	Approved		"ZNF327, ZNF135L, ZNF140L"	19q13.11	AF155656		ZNF	Zinc fingers C2H2-type	28
13505	ZNF304	zinc finger protein 304	Approved			19q13.4	AJ276316		ZNF	Zinc fingers C2H2-type	28
13853	ZKSCAN3	zinc finger with KRAB and SCAN domains 3	Approved	"ZNF306, ZNF309"	"Zfp47, ZF47, ZSCAN35"	6p22.1	U71601	NM_024493	ZNF	Zinc fingers C2H2-type	28
13854	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	Approved	"ZNF307, ZNF427"	"p373c6.1, P1P373C6, FLJ32136, ZSCAN36"	6p22.1	AK056698	NM_019110	ZNF	Zinc fingers C2H2-type	28
13847	ZNF311	zinc finger protein 311	Approved			6p22.1	AL833166	XM_212581	ZNF	Zinc fingers C2H2-type	28
13506	FEZF2	FEZ family zinc finger 2	Approved	ZNF312	"FLJ10142, FKSG36, TOF, FEZL, Zfp312"	3p14.2	AF064845	NM_018008	ZNF	Zinc fingers C2H2-type	28
22788	FEZF1	FEZ family zinc finger 1	Approved	ZNF312B		7q31.32	AY726588	NM_001024613	ZNF	Zinc fingers C2H2-type	28
13843	ZNF316	zinc finger protein 316	Approved		"MZF-3, ENST00000305834"	7p22.1		NM_001278559	ZNF	Zinc fingers C2H2-type	28
13507	ZNF317	zinc finger protein 317	Approved			19p13	AF275255	NM_020933	ZNF	Zinc fingers C2H2-type	28
